Sensor, MSE, MAE, RMSE
ADCP_Sensor_1,82.53536989768452,5.853041093849744,9.084897902435916
ADCP_Sensor_3,32.71035564556486,4.477123834041686,5.719296778937499
ADCP_Sensor_2,37.897566767109566,3.9740352655109863,6.156099964028327
